timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score,label
2026-03-13 2:55:14,user_169,192.168.202.127,10.0.122.182,UDP,98078,8,1,Database,Storage,30.39,10.33,69.3,0.655,Intrusion
2026-03-15 22:53:6,user_109,192.168.246.191,10.0.201.67,SSH,69797,3,4,SSH,VM,74.09,89.2,325.83,0.854,Normal
2026-03-1 15:34:43,user_59,192.168.48.229,10.0.241.81,HTTPS,24734,6,5,Console,Database,42.95,47.86,24.33,0.336,DDoS
2026-03-22 1:55:53,user_61,192.168.94.97,10.0.22.239,UDP,67777,6,5,Database,VM,72.52,17.12,286.62,0.071,Malware
2026-03-10 12:58:34,user_92,192.168.230.55,10.0.119.195,HTTP,51703,4,0,Web,Storage,7.03,89.81,207.97,0.968,Insider
2026-03-16 15:57:48,user_30,192.168.222.119,10.0.117.207,ICMP,2608,5,4,Console,Storage,36.36,22.36,317.56,0.851,DDoS
2026-03-23 8:49:10,user_42,192.168.227.171,10.0.229.147,FTP,83197,2,5,API,Database,85.55,69.03,220.72,0.262,DDoS
2026-03-2 10:54:57,user_184,192.168.66.181,10.0.65.234,FTP,39269,3,1,API,Container,44.29,78.35,280.82,0.423,Normal
2026-03-9 20:56:58,user_145,192.168.192.35,10.0.1.27,TCP,30810,8,5,Console,VM,33.63,57.96,31.34,0.198,Normal
2026-03-7 20:12:32,user_101,192.168.117.26,10.0.140.165,UDP,73206,10,3,API,VM,38.06,19.7,233.12,0.077,Intrusion
2026-03-14 20:1:46,user_72,192.168.38.74,10.0.232.217,ICMP,57364,4,1,Console,Container,45.94,56.53,427.23,0.186,Normal
2026-03-13 23:34:29,user_143,192.168.206.196,10.0.253.93,FTP,63749,8,5,Web,VM,16.24,40.56,286.22,0.343,Intrusion
2026-03-4 15:5:44,user_73,192.168.128.122,10.0.254.20,HTTPS,45731,6,3,Database,Serverless,65.76,96.91,142.46,0.251,Insider
2026-03-19 20:1:8,user_116,192.168.172.132,10.0.190.229,HTTP,8842,1,0,Console,Database,18.72,27.2,259.08,0.543,Insider
2026-03-20 3:28:15,user_109,192.168.147.190,10.0.216.253,ICMP,96446,6,5,Console,Storage,46.8,93.35,312.96,0.01,Intrusion
2026-03-18 11:18:47,user_188,192.168.192.201,10.0.177.158,FTP,25910,8,2,Database,Serverless,57.92,97.05,207.44,0.501,Insider
2026-03-27 14:51:58,user_25,192.168.149.152,10.0.41.52,UDP,61550,3,3,Console,Container,38.36,35.6,430.95,0.097,Normal
2026-03-13 3:38:25,user_18,192.168.148.21,10.0.111.196,SSH,17306,2,0,Database,Database,63.77,97.07,258.62,0.673,DDoS
2026-03-24 9:41:12,user_15,192.168.40.27,10.0.79.192,TCP,70947,7,5,Database,VM,16.98,78.43,312.14,0.037,DDoS
2026-03-28 20:14:30,user_71,192.168.37.127,10.0.82.90,TCP,28743,5,4,API,Container,70.44,10.28,424.84,0.596,Malware
2026-03-9 2:46:57,user_182,192.168.54.17,10.0.2.117,TCP,78583,4,3,API,Serverless,84.49,14.79,349.83,0.967,DDoS
2026-03-8 22:0:8,user_126,192.168.38.17,10.0.146.38,HTTPS,70911,1,1,SSH,Storage,46.85,86.45,337.64,0.313,DDoS
2026-03-7 9:36:7,user_12,192.168.188.193,10.0.168.200,FTP,18069,3,5,Console,Database,79.63,11.88,154.8,0.572,Malware
2026-03-26 4:49:14,user_57,192.168.54.70,10.0.186.60,TCP,72320,2,3,Database,VM,40.74,89.85,151.39,0.048,DDoS
2026-03-20 23:28:55,user_173,192.168.167.146,10.0.112.199,HTTP,67866,1,1,Database,Container,43.95,47.58,128.44,0.724,Normal
2026-03-24 8:38:35,user_18,192.168.39.218,10.0.116.27,UDP,11027,3,0,Web,Container,84.08,96.17,300.63,0.797,Intrusion
2026-03-4 18:19:59,user_105,192.168.53.73,10.0.101.64,FTP,4585,6,3,Database,VM,94.77,75.53,153.6,0.072,Intrusion
2026-03-24 12:25:2,user_129,192.168.240.149,10.0.75.189,UDP,12967,10,1,Database,Container,33.68,12.87,383.84,0.145,DDoS
2026-03-25 6:2:9,user_57,192.168.111.46,10.0.111.54,ICMP,88307,8,3,Console,Container,73.33,13.22,280.47,0.745,Insider
2026-03-11 5:17:5,user_154,192.168.125.192,10.0.162.132,HTTPS,95068,9,0,Database,VM,38.68,51.58,497.72,0.893,Insider
2026-03-3 2:16:15,user_162,192.168.146.224,10.0.98.216,HTTPS,8799,5,5,Database,Storage,45.65,68.52,126.7,0.527,Insider
2026-03-3 18:44:16,user_181,192.168.160.167,10.0.253.149,ICMP,30899,10,0,Console,VM,60.39,17.5,254.07,0.746,Normal
2026-03-24 9:0:36,user_116,192.168.75.118,10.0.167.79,UDP,97256,9,4,API,Database,78.15,48.71,458.57,0.07,Intrusion
